P-nummer;Startdato;Ophørsdato;Navn;Adresse;Postnr.;By;Hovedbranche;Telefonnr;Email;Reklamebeskyttet
1017398195;11.01.2012;28.04.2012;Hesselager Apotek;Langgade 5;5874;Hesselager;477300 Apoteker;62251003;hesselager@apoteket.dk;Nej
1003222251;01.01.1992;16.10.2009;DIANALUND APOTEK;Torvet 8;4293;Dianalund;477300 Apoteker;58264414;;Nej
1005343251;01.07.1976;18.11.1979;SØBORG APOTEK;86;9999;Ukendt;980000 Uoplyst;;;Nej
1018644378;19.07.2013;31.05.2015;Vrå Apotek;Jernbanegade 6;9760;Vrå;477300 Apoteker;98981061;lundin.broenderslev@apotekeren.dk;Nej
1017838195;02.08.2012;02.08.2012;Nørresundby Apotek;Tinghusgade 1;9400;Nørresundby;477300 Apoteker;98171944;;Nej
1002996323;19.11.1979;29.09.2014;ØSTERFÆLLED APOTEK;Østerbrogade 140;2100;København;477300 Apoteker;35421560;;Nej
1002949471;01.01.1992;31.03.2008;ALLERØD APOTEK;Mølcks Passage 5;3450;Allerød;477300 Apoteker;48172585;;Nej
1003171286;19.11.1979;31.12.2008;HASLEV APOTEK;Lavendelvej 46  -  Kraghave;2630;Taastrup;477300 Apoteker;56312071;;Nej
1002907585;19.11.1979;31.12.2010;BRANDE APOTEK;Storegade 13;7330;Brande;477300 Apoteker;97180388;;Nej
1013487894;25.07.2007;31.05.2018;FUGLEBJERG APOTEK;Byagervej 6A;4250;Fuglebjerg;477300 Apoteker;55453016;fuglebjerg@apoteket.dk;Nej
1002984892;01.05.1993;22.11.2018;AXELTORVS APOTEK;Strandagervænget 24;7000;Fredericia;477300 Apoteker;24619631;;Nej
1002911830;19.11.1979;31.05.2007;RYPARKEN APOTEK;Lyngbyvej 155;2100;København;523100 Apoteker;39204042;;Nej
1011998336;01.02.2005;30.06.2006;SINDAL APOTEK;Vestergade 2 A.;9870;Sindal;523100 Apoteker;98936255;;Nej
1005344817;01.01.1979;18.11.1979;ALBANI APOTEK;35;9999;Ukendt;980000 Uoplyst;;;Nej
1003185882;19.11.1979;31.03.2011;FERRITSLEV APOTEK;Ørbækvej 15  -  Ferritslev;5863;Ferritslev;477300 Apoteker;65981009;;Nej
1003178784;01.01.1970;17.11.1999;TRØJBORG APOTEK;Tordenskjoldsgade 30;8200;Århus;523100 Apoteker;;;Nej
1021262532;01.04.2016;01.06.2017;Aars Apotek;Himmerlandsgade 94;9600;Aars;841200 Administration af sundhedsvæsen, undervisning, kultur og sociale forhold undtagen social sikring;98621611;aars@apoteket.dk;Nej
1008684452;27.09.2001;31.08.2016;Korup Apotek, Filial af Bolbro apotek;Åbakkevej 67  -  Korup;5210;Odense;477300 Apoteker;65943002;Korup@apoteket.dk;Ja
1013683367;01.02.2006;04.02.2013;Hals Apotek Filial af Dronninglund Apotek;Havnegade 4;9370;Hals;477300 Apoteker;;;Nej
1016402717;27.10.2010;06.07.2016;Ølgod Apotek, filial af Tarm Apotek;Torvet 4;6870;Ølgod;477300 Apoteker;75244333;oelgod@apoteket.dk;Nej
1017160075;01.10.2011;29.02.2012;Lystrup Apotek, Filial af Vejlby Apotek;Lystrup Centervej 85;8520;Lystrup;477300 Apoteker;86226800;lystrup@apoteket.dk;Nej
1013683499;01.06.2006;01.08.2009;Ryparken Apotek Filial af Apotek Rosen;Lyngbyvej 155;2100;København;702200 Virksomhedsrådgivning og anden rådgivning om driftsledelse;;;Nej
1025102882;04.10.2019;31.01.2020;Karise Apotek - filial u. Stevns Apotek;Bredgade 26;4653;Karise;477300 Apoteker;44889595;dkma@dkma.dk;Nej
1025102912;04.10.2019;22.10.2019;Strøby Egede Apotek - filial u. Stevns Apotek;Kystvejen 3B -  st.;4600;Køge;841200 Administration af sundhedsvæsen, undervisning, kultur og sociale forhold undtagen social sikring;44889595;dkma@dkma.dk;Nej
1003170916;01.01.1970;30.06.2015;NØRRE ALSLEV APOTEK;Apotekergade 1;4840;Nørre;477300 Apoteker;54434021;;Nej
1015927077;19.03.2010;31.08.2016;Det Lille Apotek;Solbjerg Hovedgade 77A -  st.;8355;Solbjerg;563000 Cafeér, værtshuse, diskoteker mv.;86927133;jemi@post2.tele.dk;Nej
1005338806;01.04.1985;13.12.2010;ISLANDS BRYGGE APOTEK;Islands Brygge 3;2300;København;999999 Uoplyst;32956361;;Nej
1020675841;01.09.2015;24.09.2015;Nakskov Svane Apotek;c/o Betina Aastrup Hansen -   Søndergade 22;4900;Nakskov;477300 Apoteker;;;Ja
1003222858;19.11.1979;31.10.2000;SCT MATHIAS APOTEK;Sct. Mathias Gade 14 -  2.;8800;Viborg;523100 Apoteker;86620666;;Nej
1003140766;01.01.1992;18.01.2010;CITY-VEST APOTEK;Gudrunsvej 7;8220;Brabrand;477300 Apoteker;86251533;roed@post7.tele.dk;Nej
1003255333;01.01.1993;31.05.2007;Region Hovedstadens Apotek;Rønnegade 1;2100;København;523100 Apoteker;35453545;;Nej
1016244593;16.08.2010;16.08.2010;Kolding Løve Apotek;Jernbanegade 26;6000;Kolding;477300 Apoteker;75524233;Kolding@apoteket.dk;Nej
1019545829;01.08.2014;31.10.2018;Det lille Apotek;Storegade 20 -  st. th.;6800;Varde;563000 Cafeér, værtshuse, diskoteker mv.;22425348;kontakt@hansens-bodega.dk;Nej
1012096425;01.04.2006;31.07.2006;HOLBÆK LØVE APOTEK;Labæk 4;4300;Holbæk;980000 Uoplyst;59432606;;Nej
1002902236;01.01.1992;26.08.2016;BRØNDBY STRAND APOTEK;Brøndby Strand Centrum 16;2660;Brøndby;477300 Apoteker;43737331;;Nej
1017440833;29.01.2012;30.11.2015;Apoteksudsalg, Trøjborg Apotek;c/o Skejby Centret -   Skelagervej 5 - 9;8200;Aarhus;477300 Apoteker;86109800;;Nej
1025569837;01.06.2020;04.06.2020;Mega Syd Apotek;Ringvej Syd 100A;8260;Viby;477300 Apoteker;86148938;megasyd@apoteket.dk;Ja
1023464787;01.04.2018;01.04.2018;Køge Stations Apotek;Rådhusstræde 10G;4600;Køge;477300 Apoteker;56650121;koege@apoteket.dk;Nej
1009620318;01.02.2001;30.09.2001;LYNGBY SVANE APOTEK;Lyngby Hovedgade 27;2800;Kgs.;980000 Uoplyst;;;Nej
1020018018;01.03.2015;01.03.2015;Skive Svane Apotek;Nørregade 22;7800;Skive;477300 Apoteker;97524211;bak@apoteket.dk;Ja
1010638328;01.01.2004;31.08.2006;Det Gamle Apotek;Storegade 12;8900;Randers;927100 Lotteri- og anden spillevirksomhed;87102606;;Nej
1005344659;01.02.1978;18.11.1979;HADERSLEV HJORTE APOTEK;9;9999;Ukendt;980000 Uoplyst;;;Nej
1014221049;01.03.2008;01.03.2008;Horsens Løve Apotek;Smedegade 89;8700;Horsens;477300 Apoteker;;;Nej
1003081490;19.11.1979;17.04.2007;SCT. CLEMENS APOTEK;Havnegade 10A;7900;Nykøbing;523100 Apoteker;97720966;;Nej
1022447595;06.05.2017;31.12.2017;Vejle Gorms Apotek;Brønsbjergvej 37;7120;Vejle;477300 Apoteker;75820900;susanne@brinth.dk;Ja
1005215770;01.09.1999;31.12.1999;REBERBANE APOTEK AALBORG;Reberbansgade 25;9000;Aalborg;523100 Apoteker;;;Nej
1014298904;25.03.2008;25.03.2008;Vester Skerninge apotek;Fåborgvej 80;5762;Vester;477300 Apoteker;;;Nej
1008647042;01.01.2000;30.06.2015;Dom Apotek Apotekerudsalg;Køgevej 108D;4000;Roskilde;477300 Apoteker;46327755;;Nej
1021653930;15.08.2016;30.04.2020;Ikast Apotek Vest;Vestergade 63;7430;Ikast;477300 Apoteker;97151633;ikast@apoteket.dk;Ja
1009244979;29.07.2002;29.07.2002;Det Lille Apotek;Vestergade 17;7600;Struer;980000 Uoplyst;97841484;;Nej
1009898332;01.01.2002;15.03.2011;Region Hovedstadens Apotek;Boserupvej 2;4000;Roskilde;464610 Engroshandel med medicinalvarer og sygeplejeartikler;;;Nej
1017670626;01.06.2012;01.06.2012;Vejle Løve Apotek;Søndergade 11;7100;Vejle;477300 Apoteker;75828322;;Nej
1015927093;19.03.2010;19.03.2010;Det Lille Apotek;Solbjerg Hovedgade 77A -  st.;8355;Solbjerg;563000 Cafeér, værtshuse, diskoteker mv.;86927133;jemi@post2.tele.dk;Nej
1002987477;01.12.1993;04.05.2017;VEJLE GORMS APOTEK;Vestergade 38;7100;Vejle;477300 Apoteker;75840141;gorms@apoteket.dk;Nej
1002900580;31.03.1992;31.01.2012;Valby Apotek Apoteksudsalg;Valby Langgade 195;2500;Valby;477300 Apoteker;36165639;;Nej
1006275321;01.04.1999;18.04.1999;HILLERØD KRONE APOTEK;10;9999;Ukendt;980000 Uoplyst;;;Nej
1002904252;19.11.1979;31.12.2012;SCT. PAULS APOTEK;Jægergårdsgade 76;8000;Aarhus;477300 Apoteker;86121299;;Nej
1023464809;01.04.2018;01.04.2018;Køge Stations Apotek;Rådhusstræde 10G;4600;Køge;477300 Apoteker;56650121;koege@apoteket.dk;Nej
1023464760;01.04.2018;01.04.2018;Køge Stations Apotek;Rådhusstræde 10G;4600;Køge;477300 Apoteker;56650121;koege@apoteket.dk;Nej
1023464825;01.04.2018;01.04.2018;Køge Stations Apotek;Rådhusstræde 10G;4600;Køge;477300 Apoteker;56650121;koege@apoteket.dk;Nej
1006667962;01.08.1976;18.11.1979;SILKEBORG SVANE APOTEK;14;9999;Ukendt;980000 Uoplyst;;;Nej
1021720441;17.10.2016;31.03.2019;Roskilde Apotek - Stationscentret;Stationscentret 12;4000;Roskilde;477300 Apoteker;;taastrup@apoteket.dk;Nej
1002900865;19.11.1979;30.11.2018;SØNDERBRO APOTEK KOLDING;Søndergade 10;6000;Kolding;477300 Apoteker;75520122;;Nej
1002988308;01.03.1994;28.02.2018;SLAGELSE SVANE APOTEK;Strandhyttevej 7;2670;Greve;477300 Apoteker;43907050;;Nej
1021481730;01.06.2016;01.11.2019;Hammel Frijsenborg Apotek;Østergade 1C;8450;Hammel;477300 Apoteker;;amir@apoteket.dk;Ja
1005041609;19.04.1999;30.06.2020;HILLERØD KRONE APOTEK;Helsingørsgade 10;3400;Hillerød;477300 Apoteker;48220890;;Nej
1020700099;16.11.2015;31.12.2019;Skanderborg Apotek / filial Bloms;Adelgade 61;8660;Skanderborg;477300 Apoteker;87939080;bloms@skanderborg-apotek.dk;Ja
1018445448;29.04.2013;29.04.2013;Nykøbing F Løve Apotek;Langgade 5;4800;Nykøbing;477300 Apoteker;54853300;ole@apoteket.dk;Nej
1018445510;29.04.2013;29.04.2013;Nykøbing F Løve Apotek;Langgade 5;4800;Nykøbing;477300 Apoteker;54853300;ole@apoteket.dk;Nej
1014558450;02.07.2008;30.06.2009;Hamlets Apotek v/Lægemiddelstyrelsen;Hamletsgade 2;2200;København;477300 Apoteker;35837202;;Nej
1014569789;08.07.2008;08.07.2008;Hamlets Apotek v/Lægemiddelstyrelsen;Hamletsgade 2;2200;København;841200 Administration af sundhedsvæsen, undervisning, kultur og sociale forhold undtagen social sikring;35837202;;Nej
1017098094;02.09.2011;31.01.2012;Århus Sct. Pauls Apotek;c/o Lægemiddelstyrelsen -   Axel Heides Gade 1;2300;København;477300 Apoteker;44889595;dkma@dkma.dk;Nej
1008723024;18.07.2001;18.07.2001;Tinglev Apotek/Hanne Søegård;Tværvejen 4;6360;Tinglev;523100 Apoteker;;;Nej
1019823209;01.10.2014;28.02.2015;Det Gamle Apotek Tivoli;c/o Gavebutikken Tivoli -   Tietgensgade 12;1704;København;464930 Engroshandel med kufferter og lædervarer;74721966;dga@dga-engros.dk;Nej
1020801790;09.10.2015;31.12.2015;Det Gamle Apotek, Frederiksberggade;Frederiksberggade 6 -  st. th.;1459;København;477830 Forhandlere af gaveartikler og brugskunst;74721966;dga@dga-engros.dk;Nej
1014567301;02.07.2008;31.01.2010;Ørsted Apotek v/Lægemiddelstyrelsen;Rougsøvej 89;8950;Ørsted;477300 Apoteker;86488011;;Nej
1002929514;01.01.1992;29.04.2014;SÆDDING APOTEK SÆDDING CENTRET;Tarphagevej 54;6710;Esbjerg;477300 Apoteker;75152037;;Nej
1020343210;01.04.2015;31.12.2015;Det Gamle Apotek Århus;Store Torv 7 -  st. th.;8000;Aarhus;477830 Forhandlere af gaveartikler og brugskunst;;dga@dga-engros.dk;Ja
1014259542;27.02.2008;05.01.2012;DET GAMLE APOTEK ApS;Middelgade 2;8900;Randers;477830 Forhandlere af gaveartikler og brugskunst;86422030;hb@detgamleapotek.eu;Nej
1002949720;01.01.1970;30.09.2012;VIBY APOTEK VIBY CENTERET;Elmehøjvej 60;8270;Højbjerg;477300 Apoteker;;;Nej
1009447888;01.04.1985;01.04.1985;FAKSE APOTEK BENTE LARSEN;Rønnedevej 15;4640;Faxe;980000 Uoplyst;;;Nej
1023982761;17.09.2018;01.04.2019;Det Gamle Apotek Tivoli;c/o Tivoli -   Tietgensgade 12;1704;København;464930 Engroshandel med kufferter og lædervarer;74721966;dga@dga-engros.dk;Ja
1014569851;08.07.2008;08.07.2008;Brovst Apotek v/Lægemiddelstyrelsen;Vestergade 6;9460;Brovst;841200 Administration af sundhedsvæsen, undervisning, kultur og sociale forhold undtagen social sikring;98231311;;Nej
1018092391;28.11.2012;29.01.2014;Det Gamle Apotek Magasin;c/o Magasin Kgs. Lyngby -   Kongens Nytorv 13;1050;København;464930 Engroshandel med kufferter og lædervarer;74721966;dga@dga-engros.dk;Nej
1024157047;17.11.2018;01.04.2019;Det Gamle Apotek Bakken;c/o A/S Dyrehavsbakken -   Dyrehavevej 62;2930;Klampenborg;464930 Engroshandel med kufferter og lædervarer;74721966;dga@dga-engros.dk;Ja
1014219907;19.02.2008;30.11.2008;Dianalund Apotek v/Lægemiddelstyrelsen;Torvet 26B;4293;Dianalund;477300 Apoteker;;;Nej
1019725533;22.09.2014;31.03.2015;Det Gamle Apotek Århus;Store Torv 7 -  st. th.;8000;Århus;464930 Engroshandel med kufferter og lædervarer;74721966;dga@dga-engros.dk;Nej
1020802444;02.11.2015;31.12.2015;Det Gamle Apotek, Nygade;Nygade 1 - 3 -  st.;1164;København;477830 Forhandlere af gaveartikler og brugskunst;74721966;dga@dga-engros.dk;Nej
1018271075;14.02.2013;09.07.2015;DET LILLE APOTEK ApS;c/o Torben Elkjær Jakobsen -   Elmevej 21;6854;Henne;563000 Cafeér, værtshuse, diskoteker mv.;;;Nej
1019917742;05.11.2014;28.02.2015;Det Gamle Apotek, Vejle;Nørregade 22;7100;Vejle;464930 Engroshandel med kufferter og lædervarer;74721966;dga@dga-engros.dk;Nej
1008880103;01.02.2002;01.02.2002;Høng Apotek VMarianne Lillebro;Tingvej 4;4270;Høng;523100 Apoteker;;;Nej
1008655711;01.11.2001;01.11.2001;Sct. Hans Apotek, Odense;Skibhusvej 66;5000;Odense;523100 Apoteker;;;Nej
1014567336;02.07.2008;31.10.2009;Brovst Apotek v/Lægemiddelstyrelsen;Vestergade 6;9460;Brovst;477300 Apoteker;98231311;;Nej
1019945940;28.11.2014;28.02.2015;Det Gamle Apotek, Aalborg;Gammeltorv 4 - 7;9000;Aalborg;464930 Engroshandel med kufferter og lædervarer;74721966;dga@dga-engros.dk;Nej
1014569835;08.07.2008;08.07.2008;Nimtofte Apotek v/Lægemiddelstyrelsen;Ryomgaardvej 21;8581;Nimtofte;841200 Administration af sundhedsvæsen, undervisning, kultur og sociale forhold undtagen social sikring;86398222;;Nej
1019823187;01.10.2014;28.02.2015;Det Gamle Apotek Odense;Vestergade 52;5000;Odense;464930 Engroshandel med kufferter og lædervarer;74721966;dga@dga-engros.dk;Nej
1014979936;08.01.2009;30.01.2009;Bøvlingbjerg Apotek v/Lægemiddelstyrelsen;Tangsøgade 34;7650;Bøvlingbjerg;841200 Administration af sundhedsvæsen, undervisning, kultur og sociale forhold undtagen social sikring;97885011;;Nej
1020220410;11.03.2015;13.03.2020;Spareforeningen Det Lille Apotek;Hovedgaden 46;4050;Skibby;949900 Andre organisationer og foreninger i.a.n.;;lone@nordskov.dk;Ja
1017625345;01.01.2012;;Ejendomsselskabet Apotekerbakken 22 I/S;Apotekerbakken 22;8783;Hornsyld;682030 Anden udlejning af boliger;60946121;Apotekerbakken22@hotmail.com;Nej
1025648427;09.03.2020;;ejerforeningen apotekerstræde 6;c/o jannik yngve nielsen -   Apotekerstræde 6;8900;Randers;949900 Andre organisationer og foreninger i.a.n.;48422222;jannik.nielsen@live.dk;Nej
1019824442;20.10.2014;28.02.2015;Det Gamle Apotek Lyngby;Lyngby Storcenter 53;2800;Kgs.;464930 Engroshandel med kufferter og lædervarer;74721966;dga@dga-engros.dk;Nej
1014756104;01.01.2008;01.01.2008;VILS APOTEK v/Lægemiddelstyrelsen;Næssundvej 168;7980;Vils;477300 Apoteker;;;Nej
1013516320;10.01.2007;30.12.2008;Aarup Apotek v/Lægemiddelstyrelsen;Bredgade 25;5560;Aarup;477300 Apoteker;;;Nej
1007264409;23.11.1999;30.06.2005;Naturens Apotek Anne Munch;Råmosevej 18  -  Magleby;4672;Klippinge;522730 Helsekostforretninger;56579787;;Nej
1014567263;02.07.2008;28.02.2010;Nimtofte Apotek v/Lægemiddelstyrelsen;Ryomgaardvej 21;8581;Nimtofte;477300 Apoteker;86398222;;Nej
1018445405;29.04.2013;29.04.2013;Nykøbing F Løve Apotek;Langgade 5;4800;Nykøbing;477300 Apoteker;54853300;ole@apoteket.dk;Nej
1021866543;14.10.2016;31.12.2016;Det Gamle Apotek A/S;Nørregade 5;7100;Vejle;477830 Forhandlere af gaveartikler og brugskunst;74721966;dga@dga-engros.dk;Nej
1020802460;16.10.2015;31.12.2015;Det GAmle Apotek, Aalborg;Algade 28 -  st. th.;9000;Aalborg;477830 Forhandlere af gaveartikler og brugskunst;74721966;dga@dga-engros.dk;Nej
1009525404;01.10.1990;01.05.1994;HAARBY APOTEK/EMMA BREDMOSE;Algade 33;5683;Haarby;980000 Uoplyst;;;Nej
1014174687;01.02.2008;31.10.2008;Stenlille Apotek v/Lægemiddelstyrelsen;Hovedgaden 41;4295;Stenlille;477300 Apoteker;57804002;stenlille@apoteket.dk;Nej
1014979898;08.01.2009;30.01.2009;Ulfborg Apotek v/Lægemiddelstyrelsen;Holmegade 17;6990;Ulfborg;841200 Administration af sundhedsvæsen, undervisning, kultur og sociale forhold undtagen social sikring;97491144;;Nej
1018915754;25.11.2013;29.01.2014;Det Gamle Apotek, Tivoli;Tietgensgade 12;1704;København;464930 Engroshandel med kufferter og lædervarer;74721966;dga@dga-engros.dk;Nej
1016653140;01.03.2011;31.05.2013;Hudlægeklinikken Det Gamle Apotek;Gl Hovedgade 6A;2970;Hørsholm;862200 Praktiserende speciallæger;;;Nej
1018848488;24.10.2013;29.01.2014;Det Gamle Apotek, Rosengårdscentret;c/o Butik 96 -   Ørbækvej 75;5220;Odense;464930 Engroshandel med kufferter og lædervarer;74721966;dga@dga-engros.dk;Nej
1019823225;01.10.2014;28.02.2015;Det Gamle Apotek Sønderborg;Østergade 4;6400;Sønderborg;464930 Engroshandel med kufferter og lædervarer;74721966;dga@dga-engros.dk;Nej
1009266905;12.08.2002;02.07.2012;APOTEK 1 DANMARK ApS;c/o Kromann Reumert -   Sundkrogsgade 5;2100;København;999999 Uoplyst;;;Nej
1024157144;01.11.2018;01.04.2019;Det Gamle Apotek Illum;Amagertorv 10;1160;København;464930 Engroshandel med kufferter og lædervarer;74721966;dga@dga-engros.dk;Ja
1023981463;12.09.2018;01.04.2019;Det Gamle Apotek Købmagergade;Købmagergade 42;1150;København;464930 Engroshandel med kufferter og lædervarer;74721966;dga@dga-engros.dk;Ja
1024069849;01.10.2018;01.04.2019;Det Gamle Apotek Århus;Ryesgade 27;8000;Aarhus;464930 Engroshandel med kufferter og lædervarer;74721966;dga@dga-engros.dk;Ja
1008657781;26.06.2001;31.12.2019;Taastrup Apotek - City 2;Cityringen 1  -  Høje Taastrup;2630;Taastrup;477300 Apoteker;43525204;taastrup@apoteket.dk;Nej
1004536440;31.12.1997;;K/S APOTEKERGADE 9, HADERSLEV;Uraniavej 14 -  st.;1878;Frederiksberg;682040 Udlejning af erhvervsejendomme;;;Nej
1008649894;01.01.2000;;Apoteket Thors Bakke;Biografgade 3;8900;Randers;477300 Apoteker;86421867;;Nej
1019561425;01.08.2014;;Løve Apoteket Skive;Posthustorvet 1A;7800;Skive;477300 Apoteker;97524166;;Nej
1005434286;01.01.1901;;Apoteker Victor C.A.Løffler og Hustru Helga Torp-Løffler m fl Mindefond;Bredgade 54;1260;København;889910 Foreninger, legater og fonde med sygdomsbekæmpende, sociale og velgørende formål;33767600;;Nej
1005398645;01.01.1901;;APOTEKER P.C.N. FRIDERICHSENS LEGAT FOR BOTANISKE REJSER;c/o Dansk Botanisk Forening -  Statens Naturhi -   Øster Voldgade 5 - 7;1350;København;889910 Foreninger, legater og fonde med sygdomsbekæmpende, sociale og velgørende formål;;;Nej
1026208951;01.09.2020;;Løve Apotekets gavekasse;c/o Fredericia Løve Apotek Løvbjerg Lillebæl -   Strevelinsvej 11;7000;Fredericia;949900 Andre organisationer og foreninger i.a.n.;75923544;015fl@apoteket.dk;Ja
1024631571;01.05.2019;;Apoteket Jernbane Allé;Jernbane Allé 31;2720;Vanløse;477300 Apoteker;26161556;bilal.marashdeh@gmail.com;Ja
1002931592;01.01.1970;;ApoPAN v/Poul Anker Nielsen;Bispeengen 73;5270;Odense;522120 Parkering og vejhjælp mv.;;poulankernielsen51@gmail.com;Nej
1002904380;19.11.1979;;HIMMELBJERG APOTEKET;Borgergade 20;8600;Silkeborg;477300 Apoteker;;;Nej
1016158778;01.07.2010;;Hjortespringcentrets Apoteksudsalg;Dildhaven 45;2730;Herlev;477300 Apoteker;44842829;;Ja
1008515758;27.06.2001;;BETON-APOTEKET ApS;Hørskætten 10  -  Klovtofte;2630;Taastrup;469000 Ikke-specialiseret engroshandel;36341900;post@beton-apoteket.dk;Nej
1008647352;01.01.2000;;Hvide Sande Apoteksudsalg;Parallelvej 60;6960;Hvide;477300 Apoteker;97313222;;Nej
1002984661;01.06.1993;;Udlejningsejendommen Ålbæk;c/o Ole Jertrum -   Hjælmevej 22;9990;Skagen;682040 Udlejning af erhvervsejendomme;;;Nej
1002974813;19.11.1979;;Vinnie Krogh consulting;Havneholmen 86 -  6. tv.;1561;København;855900 Anden undervisning i.a.n.;22551676;vinniekrogh@outlook.dk;Nej
1008681933;01.01.2001;;Rungsted Apoteksudsalg;Rungsted Bytorv 3;2960;Rungsted;477300 Apoteker;;;Nej
1000259600;01.01.1987;;APOTEKER F.HOLMS OG HUSTRU MARIE FØDT SCHOUBOUES LEGAT;c/o Kirstine Troldborg -   Maglevænget 13;2920;Charlottenlund;889910 Foreninger, legater og fonde med sygdomsbekæmpende, sociale og velgørende formål;;;Nej
1023931490;12.11.2018;;Frederikssund Fjord Apoteket;Kalvøvej 2A;3600;Frederikssund;477300 Apoteker;47310007;fjord@apoteket.dk;Ja
1025487016;27.01.2020;;Arden Apoteksudsalg;Skovvej 4;9510;Arden;477300 Apoteker;;;Nej
1023677187;06.06.2018;;Apoteket Nørregade-Odder;Nørregade 6;8300;Odder;477300 Apoteker;86541009;odder@apoteket.dk;Nej
1005441633;01.01.1901;;APOTEKER J.B.MIKKELSENS OG HUSTRU KGL. TRANSLATRICE GUDRUN MIKKELSENS FARMACEUTISKE FOND;C/O KU - Det Sundhedsvidenskabelige F... -   Blegdamsvej 3B;2200;København;889910 Foreninger, legater og fonde med sygdomsbekæmpende, sociale og velgørende formål;;;Nej
1023496123;16.03.2018;;Apoteker Hans Clausen Schultz og hustrus mindelegat for unge håndværkere på Samsø fond;c/o Lasse Bundgaard -   Storegade 2A;8305;Samsø;649900 Anden finansiel formidling undtagen forsikring og pensionsforsikring, i.a.n.;;maja@bagersaps.dk;Ja
1003179573;01.01.1992;;Hanstholm Apoteksudsalg;Bytorvet 20;7730;Hanstholm;477300 Apoteker;97962488;;Nej
1003019427;01.01.1992;;GRÆSTED APOTEKSUDSALG;Græsted Hovedgade 8;3230;Græsted;477300 Apoteker;48392448;;Nej
1003222238;19.11.1979;;poul brødsgaard;Solvangen 16;4281;Gørlev;682040 Udlejning af erhvervsejendomme;72168492;poul_b@mail.tele.dk;Nej
1009574979;24.04.2002;;A-Apoteket F.M.B.A.;Venlighedsvej 6;2970;Hørsholm;941100 Erhvervs- og arbejdsgiverorganisationer;70207825;lhj@a-apoteket.dk;Nej
1014135754;01.02.2008;;Ærøskøbing Apoteksudsalg v/Hanna Magnussen;c/o Marstal Apotek -   Vestergade 34  -  Ærøskøbing;5970;Ærøskøbing;477300 Apoteker;;;Nej
1016090723;03.06.2010;;Ejerlejlighedsforeningen Apotekergården;c/o Brian Ritz -   Nytorv 3F;8800;Viborg;949900 Andre organisationer og foreninger i.a.n.;40336694;efnytorv@gmail.com;Nej
1023942980;11.09.2018;;Ejerforeningen Apotekerhaven, 9575 Terndrup;c/o Kurt Rasmussen -   Højdedraget 107;9530;Støvring;949900 Andre organisationer og foreninger i.a.n.;98374919;kr@kurt-rasmussen.dk;Nej
1004604520;01.07.1998;;APOTEKER JOHAN TOLSTRUP OG HUSTRU EBBA TOLSTRUP FØDT JELSTRUP'S MINDEFOND,;c/o ADVOKAT PETER LA COUR -   Hvidovrevej 406;2650;Hvidovre;889910 Foreninger, legater og fonde med sygdomsbekæmpende, sociale og velgørende formål;;;Nej
1022589012;29.06.2017;;Foreningen af Danske Online-Apoteker;Bavne Alle 25;8370;Hadsten;949900 Andre organisationer og foreninger i.a.n.;;;Ja
1005794510;01.01.1991;;DANMARKS APOTEKERFORENINGS PERSONALEFOND;Bredgade 54;1260;København;889910 Foreninger, legater og fonde med sygdomsbekæmpende, sociale og velgørende formål;33767600;;Nej
1024023091;14.01.2019;;Apoteket Odense Banegård;Østre Stationsvej 27 -  2.;5000;Odense;477300 Apoteker;65981009;langeskov@apoteket.dk;Ja
1008681968;01.01.2000;;Apoteksudsalg Glarbjergvej Randers;Glarbjergvej 85;8900;Randers;477300 Apoteker;86405990;;Nej
1017947245;01.01.2012;;Apoteker Christian P. Høygaards Familielegat;c/o Forvaltningsinstituttet -   Toldbodgade 33 -  3.;1253;København;889910 Foreninger, legater og fonde med sygdomsbekæmpende, sociale og velgørende formål;33691777;forv@forvaltningsinst.dk;Nej
1011227267;01.03.2005;;Ejerlejlighedsforeningen Apotektergården;c/o NY C EJENDOMSADMINISTRATION ApS -   Gammel Kongevej 162A -  1.;1850;Frederiksberg;949900 Andre organisationer og foreninger i.a.n.;33223929;administration@ny-c.dk;Nej
