CVR-nummer;Startdato;Ophørsdato;Navn;Adresse;Postnr.;By;Virksomhedsform;Hovedbranche;Telefonnr;Email;Reklamebeskyttet
27782191;18.08.2004;12.03.2009;Apoteker Buch og Hustru Mindefond ;Ramsherred 5;5700;Svendborg;Fonde og andre selvejende institutioner;889910 Foreninger, legater og fonde med sygdomsbekæmpende, sociale og velgørende formål;;;Nej
89112028;17.04.1980;30.06.2019;Apoteksejendom, Otterup v/Sten Birger Pedersen ;Kornmodvænget 23  -  Korup;5210;Odense;Enkeltmandsvirksomhed;682040 Udlejning af erhvervsejendomme;65942993;sten.pedersen@mail.tele.dk;Nej
36239891;03.02.2015;05.02.2020;Ejerforeningen Apotekergaarden ;c/o Jeppe Juhl -   Skodsbølvej 51;6310;Broager;Frivillig forening;949900 Andre organisationer og foreninger i.a.n.;;jeppejuhl1@gmail.com;Nej
77882014;01.06.1985;31.12.2012;Annelise Simonsen ;Skansevej 5;4862;Guldborg;Enkeltmandsvirksomhed;682040 Udlejning af erhvervsejendomme;54770547;;Nej
17415379;01.12.1993;31.12.2019;Per Trolle Mortensen ;Lærkehaven 18;2980;Kokkedal;Enkeltmandsvirksomhed;477300 Apoteker;47720007;perhmortensen@hotmail.com;Nej
27125379;01.01.2001;28.02.2009;I/S Apotekergade ;c/o Sixtus Thomsen -   Krebsen 11;9200;Aalborg;Interessentskab;682040 Udlejning af erhvervsejendomme;;;Nej
68753414;01.07.1982;22.06.2018;APONORD v/Hanne Løfgreen Tveden ;Vestergaardsvej 22;9493;Saltum;Enkeltmandsvirksomhed;682040 Udlejning af erhvervsejendomme;40158494;htv@aponord.dk;Ja
33674309;10.06.2011;27.11.2018;Apoteker Carl Vilhelm Høms Mindelegat ;c/o Steffen De Teilman Hald -   Parkvej 33;2830;Virum;Fonde og andre selvejende institutioner;889910 Foreninger, legater og fonde med sygdomsbekæmpende, sociale og velgørende formål;45859540;peter.clemmensen@webspeed.dk;Nej
26647118;01.09.2002;31.12.2019;Lene Lorentzen ;Engsvinget 18;3400;Hillerød;Enkeltmandsvirksomhed;477300 Apoteker;47171270;;Nej
12392877;03.01.1983;30.06.2010;Apotekerløkken I/S ;c/o Mogens Winther -   Østerløkke 3;6200;Aabenraa;Interessentskab;021000 Dyrkning af træer og andre skovbrugsaktiviteter;;;Nej
18278774;01.04.1995;21.03.2014;Mogens Elgård ;Rugmarken 125;9690;Fjerritslev;Enkeltmandsvirksomhed;477300 Apoteker;98211633;;Ja
36672463;26.06.2015;28.06.2019;Grundejerforeningen Apotekervænget ;c/o Carsten Petersen -   Apotekervænget 57;6000;Kolding;Frivillig forening;949900 Andre organisationer og foreninger i.a.n.;;carsten6000@gmail.com;Ja
25474457;03.07.2000;14.03.2001;Cafe Apoteket I/S-Grand China Restaurant v/Xiaoxum Che ;Hellerupvej 40;2900;Hellerup;Interessentskab;553010 Restauranter;39620599;;Nej
16813206;01.04.1993;30.12.2016;Niels Højlund ;Wedellsborgvej 30;5592;Ejby;Enkeltmandsvirksomhed;682040 Udlejning af erhvervsejendomme;40168964;nielshj34@gmail.com;Ja
31340446;10.04.2008;31.05.2010;E/F Apotekergården ;c/o NY C Ejendomsadministration ApS -   Ny Carlsberg Vej 1;1760;København;Forening;683220 Ejerforeninger;33223929;administration@ny-c.dk;Nej
33331312;01.10.1971;15.10.2010;APOTEKER PREBEN KJÆR OG HUSTRUS LEGAT ;c/o Sundhedsvidensk. Fakultet -  ATT: Marianne -   Blegdamsvej 3;2200;København;Fonde og andre selvejende institutioner;999999 Uoplyst;;;Nej
10009073;01.02.1986;31.12.2017;Ejendomsudlejning Tinghusgade 1 v/Bjarne Hvitfeld ;Egebæksvej 16;8270;Højbjerg;Enkeltmandsvirksomhed;682040 Udlejning af erhvervsejendomme;98187815;hvitfeld@apoteket.dk;Nej
75727216;01.09.1984;30.06.2008;Udlejer Ebbe Valdemar Dahl ;H C Ørsted Parkvej 5  -  Ørsted;8950;Ørsted;Enkeltmandsvirksomhed;682040 Udlejning af erhvervsejendomme;86488293;;Nej
65369613;01.06.1981;30.09.2003;Jørgen Sonne Ravn ;Vesterbakken 23  -  Høruphav;6470;Sydals;Enkeltmandsvirksomhed;523100 Apoteker;74451405;;Nej
12833482;01.04.1989;31.10.2011;Fa. Foghsgaard v/Ebbe Foghsgaard ;Rosenstræde 21B -  2. tv.;8800;Viborg;Enkeltmandsvirksomhed;682040 Udlejning af erhvervsejendomme;86883656;;Nej
12918887;01.06.1989;31.12.2010;Pind Udlejning v/Teddy K. Pind ;Prins Buris Vej 45A  -  Mejdal;7500;Holstebro;Enkeltmandsvirksomhed;682040 Udlejning af erhvervsejendomme;97885030;teddy@mail.tele.dk;Nej
10567904;01.03.1987;30.09.2003;Fin Sørensen Høgh ;c/o Adv Tue Lundkvist -   Hunderupvej 71;5230;Odense;Enkeltmandsvirksomhed;980000 Uoplyst;65342271;;Nej
21954438;01.10.1999;31.03.2004;Kommandobroen Ulla Boldt ;Fjordglimt 26;7600;Struer;Enkeltmandsvirksomhed;554010 Værtshuse, bodegaer mv.;97840667;;Nej
16117471;01.06.1992;04.02.2015;SVANE APOTEKET HANS CHR THORSTENSEN ;Ll. Sct. Peder Stræde 10;8800;Viborg;Enkeltmandsvirksomhed;477300 Apoteker;86620022;;Nej
65667614;01.07.1981;31.12.1999;REBERBANE APOTEKET ;Reberbansgade 25;9000;Aalborg;Enkeltmandsvirksomhed;523100 Apoteker;98123311;;Nej
10680174;01.12.1977;30.09.2002;Hr. Knud Faber ;Vestergade 25;8900;Randers;Enkeltmandsvirksomhed;523100 Apoteker;;;Nej
10192153;05.02.2015;30.08.2015;Boet efter Hans Christian Thorstensen -Svane Apoteket Viborg ;c/o Advokat Martin Jørgensen -   Lundborgvej 18;8800;Viborg;Dødsbo;477300 Apoteker;;;Nej
77307559;03.07.1967;31.12.2010;APOTEKER ANNELISE OLSEN ;Søndergade 23;5970;Ærøskøbing;Enkeltmandsvirksomhed;011100 Dyrkning af korn (undtagen ris), bælgfrugter og olieholdige frø;74630786;;Nej
25066596;01.03.2000;31.12.2019;LB Sletten v/Lone Bøgh ;Ravnhøj 82;9000;Aalborg;Enkeltmandsvirksomhed;682040 Udlejning af erhvervsejendomme;97420043;boegh@apoteket.dk;Ja
26428815;01.06.1982;31.01.2001;DELFIN APOTEKET ;Nørre Farimagsgade 63;1364;København;Enkeltmandsvirksomhed;523100 Apoteker;33143836;;Nej
73937019;01.12.2008;31.03.2015;SuhrMagicTask v/Per Leif Suhr ;c/o Per Leif Suhr -   Vodroffsvej 14 -  3. tv.;1900;Frederiksberg;Enkeltmandsvirksomhed;620200 Konsulentbistand vedrørende informationsteknologi;48760770;per@suhr.eu;Nej
17202472;01.06.1993;30.04.2006;I/S APOTEKERGÅRDEN ;c/o adv Peter Junge -   Kaj Munks Vej 4;7400;Herning;Interessentskab;702040 Udlejning af erhvervsejendomme;;;Nej
20550546;01.02.1998;24.08.2020;GDC ejendom v/Grethe D Clemmensen ;Storegade 11;4171;Glumsø;Enkeltmandsvirksomhed;477300 Apoteker;21794711;grethe.clemmensen@apoteket.dk;Ja
FAP212266;02.04.1992;22.12.1994;DYVEKE APOTEK LATVIA, FILIAL AF DYVEKE APOTEK RIGA LTD. LETLAND ;c/o Dyveke Apotek -   Øresundsvej 53;2300;København;Filial af udenlandsk anpartsselskab eller selskab;;;;Nej
40574964;17.06.2019;07.11.2019;JS RENGØRING ;Apotekervænget 4 -  2. th.;4990;Sakskøbing;Personligt ejet Mindre Virksomhed;812100 Almindelig rengøring i bygninger;;jeanettesoderberg@hotmail.com;Ja
31660068;17.09.2008;08.08.2019;Radsted Pensionistforening ;c/o Ruth Jensen -   Apotekervænget 46 -  1. tv.;4990;Sakskøbing;Frivillig forening;949900 Andre organisationer og foreninger i.a.n.;54705476;viw@guldborgsund.dk;Nej
71572528;28.02.1983;31.12.2001;LORENTZEN BOG & IDE V/MOGENS LORENTZEN ;Apotekergade 13;6100;Haderslev;Enkeltmandsvirksomhed;524700 Bog- og papirhandlere;74522507;;Nej
28127502;18.10.2004;31.12.2004;Hornsyld Pizza v/Kazim Kilic ;Apotekerbakken 19;8783;Hornsyld;Enkeltmandsvirksomhed;553020 Cafeterier, pølsevogne, grillbarer, isbarer mv.;;;Nej
31453232;01.06.2014;02.07.2016;Hjorth' s EDB Service ;Apotekerstræde 7;8900;Randers;Enkeltmandsvirksomhed;474100 Detailhandel med computere, ydre enheder og software;53643416;Kontakt@hjorth-edb.dk;Ja
28201745;01.02.2007;30.06.2007;Princec Pizza Kebop v/Sonay Kevek ;Apotekerbakken 19;8783;Hornsyld;Enkeltmandsvirksomhed;553020 Cafeterier, pølsevogne, grillbarer, isbarer mv.;75614555;;Nej
27078222;01.04.2003;30.09.2004;HM CONSULT v/Hans Myglegaard ;Apotekervænget 5  -  Horne;9850;Hirtshals;Enkeltmandsvirksomhed;804290 Undervisning i øvrigt;98949449;;Nej
69110916;30.08.1982;31.07.2005;ØJENLÆGE AXEL KEMP ;Apotekerstræde 6;4700;Næstved;Enkeltmandsvirksomhed;851220 Praktiserende speciallæger og ambulatorier;;;Nej
20161175;01.08.1997;30.11.2005;Tatol v/Marianne Jørgensen ;Apotekerbakken 18;8783;Hornsyld;Enkeltmandsvirksomhed;521110 Kolonialhandel;75687028;;Nej
33515669;14.03.2011;31.12.2011;Team Nielsen I/S ;c/o Henrik Juul Nielsen & Bettina Juul Niels -   Apotekergade 13;6430;Nordborg;Interessentskab;464500 Engroshandel med parfumerivarer og kosmetik;74491977;bj.hj.nielsen@mail.dk;Nej
25610571;11.09.2000;31.01.2001;Hornsyld Pizza og Kebab v/Inge M. Nielsen ;Apotekerbakken 19;8783;Hornsyld;Enkeltmandsvirksomhed;553010 Restauranter;75688300;;Nej
35423087;01.01.2014;10.10.2014;UNO Danmark v/Jannis Merten Habbe ;Apotekergade 3;6100;Haderslev;Anden udenlandsk virksomhed;477110 Tøjforretninger;74521132;unokiel@gmail.com;Nej
26055091;01.06.2001;26.10.2019;Frisør Værkstedet v/Anette Sønderskov. ;Apotekerbakken 18;8783;Hornsyld;Enkeltmandsvirksomhed;960210 Frisørsaloner;;;Nej
13913803;01.02.1990;24.01.2005;PREBEN KRONHOLM SCHWARTZ ;Apotekergade 13 -  1.;6100;Haderslev;Enkeltmandsvirksomhed;742090 Anden teknisk rådgivning;74535920;;Nej
35959173;18.09.2014;20.09.2019;Rtulica ;Apotekerstræde 7;8900;Randers;Frivillig forening;949900 Andre organisationer og foreninger i.a.n.;31767245;mette@hjorth-edb.dk;Nej
21516872;01.02.2015;24.05.2019;Butik Sydow ;Apotekergade 3;6100;Haderslev;Enkeltmandsvirksomhed;477110 Tøjforretninger;42526100;butiksydow@gmail.com;Ja
25256204;01.03.2000;30.06.2006;Gitte Wayert ;Apotekervej 2;4750;Lundby;Enkeltmandsvirksomhed;175400 Fremstilling af filt og andre tekstiler i øvrigt;55981191;;Nej
26327288;15.11.2001;17.06.2004;Haderslev Sandwich Bar v/Umit Misir ;Apotekergade 7;6100;Haderslev;Enkeltmandsvirksomhed;553010 Restauranter;74520905;;Nej
29712050;30.07.2006;29.02.2012;ReWa v/René Wayert ;Apotekervej 2;4750;Lundby;Enkeltmandsvirksomhed;479110 Detailhandel med dagligvarer via internet;55765591;;Nej
19015033;01.03.1996;02.02.2007;KIRSTEN JACOBSEN ;Apotekervænget 46 -  2. tv.;4990;Sakskøbing;Enkeltmandsvirksomhed;851490 Andet sundhedsvæsen;54706764;;Nej
32899056;01.05.2010;05.01.2016;Randi Christensen ;Apotekervænget 25;6430;Nordborg;Enkeltmandsvirksomhed;478900 Detailhandel med andre varer fra stadepladser og markeder;60953130;guthardt@mail.tele.dk;Nej
25967429;15.04.2001;15.08.2001;Caspersen v/Kurt Caspersen ;Apotekervænget 37B -  2.;4990;Sakskøbing;Enkeltmandsvirksomhed;602410 Vognmandsvirksomhed;;;Nej
30849418;01.10.2007;31.03.2011;Design and Product Consult v/ Winnie Clausen ;Apotekergade 7A -  1. th.;6100;Haderslev;Enkeltmandsvirksomhed;741010 Industriel design og produktdesign;22264900;wclausen@hotmail.com;Nej
10676282;01.07.1987;31.07.2012;LÆGERNE INGE SCHMIDT & POVL HJORT NIELSEN ;Apotekerstræde 4;4700;Næstved;Interessentskab;862100 Alment praktiserende læger;55723535;;Nej
63092614;18.11.1980;12.09.2003;DK Benzin v/Svend V Nielsen ;Apotekerbakken 1;8783;Hornsyld;Enkeltmandsvirksomhed;505020 Servicestationer med kiosksalg;75687255;;Nej
27236561;01.01.2001;17.08.2009;Sakskøbing Fodklinik v/Anne-Grete Albech Nielsen ;Apotekervænget 54;4990;Sakskøbing;Enkeltmandsvirksomhed;869090 Sundhedsvæsen i øvrigt i.a.n.;54707110;aga@openmail.cc;Nej
34548560;01.08.2012;01.11.2012;ZARS v/Janis Zarins ;Apotekervænget 37 -  1. tv.;4990;Sakskøbing;Enkeltmandsvirksomhed;532000 Andre post- og kurertjenester;22365701;sikachs@inbox.lv;Nej
38192779;18.11.2016;20.02.2017;Rustic Recycled ;Apotekervej 5;4900;Nakskov;Personligt ejet Mindre Virksomhed;310900 Fremstilling af andre møbler;53333303;ronnieboa@gmail.com;Nej
14118276;01.05.1990;31.12.2016;SØREN SCHMIDT ARKITEKTFA V/HELLE OG SØREN SCHMIDT I/S ;Apotekerbakken 15;8783;Hornsyld;Interessentskab;711100 Arkitektvirksomhed;75688188;post@soren-schmidt.dk;Nej
41288280;09.04.2020;09.04.2020;Struktur & Salg ;c/o Magnus Lykke Jørgensen -   Apotekerhaven 180;4300;Holbæk;Personligt ejet Mindre Virksomhed;855900 Anden undervisning i.a.n.;22762292;magnusmelius@gmail.com;Nej
34950156;01.05.2013;30.10.2017;c2wear ;Apotekervej 4;4460;Snertinge;Enkeltmandsvirksomhed;479119 Detailhandel med andre varer i.a.n. via internet;50237444;bp@c2wear.com;Nej
39164736;15.12.2017;07.09.2018;Karkonticket ;c/o Steen Jessen -   Apotekervej 4;9230;Svenstrup;Enkeltmandsvirksomhed;799000 Andre reservationstjenesteydelser og tjenesteydelser i forbindelse hermed;61714606;Antfarm@mail.dk;Ja
73837316;01.01.1980;05.03.2007;PRO BIKE-SERVICE V/KNUD ERIK JUHL ;Apotekervænget 41;6000;Kolding;Enkeltmandsvirksomhed;527410 Cykelreparationsværksteder;75540195;pro-bike@post.tele.dk;Nej
20819138;01.03.2008;31.10.2008;Michelles Transport v/Michelle Nilsson ;Apotekervænget 42;4990;Sakskøbing;Enkeltmandsvirksomhed;494100 Vejgodstransport;40248643;mnilsson@mail.dk;Nej
99115653;01.01.1986;11.06.2000;KONSULENT WILHELM GODTFRED THORUP ;Apotekervænget 11;6430;Nordborg;Enkeltmandsvirksomhed;744010 Reklamebureauvirksomhed;;;Nej
20662972;02.03.1998;08.11.1999;HENRIK JAKOBSEN ;Apotekervænget 7;6000;Kolding;Enkeltmandsvirksomhed;454200 Tømrer- og bygningssnedkerforretninger;;;Nej
21939684;12.08.1999;01.06.2000;CONI V/TOM CHRISTENSEN ;Apotekervænget 7;6430;Nordborg;Enkeltmandsvirksomhed;722000 Forskning og eksperimentel udvikling inden for samfundsvidenskab og humanistiske videnskaber;74491238;tkc_dk@iname.com;Nej
10112737;03.07.1967;31.12.2000;VILLY POULSEN ;Apotekervænget 1;9300;Sæby;Enkeltmandsvirksomhed;013000 Planteformering;98465137;;Nej
72912128;01.10.1983;31.08.2008;Spar Hornsyld v/Elly T Jensen ;Apotekerbakken 17;8783;Hornsyld;Enkeltmandsvirksomhed;471110 Købmænd og døgnkiosker;75687551;;Nej
48224911;29.04.1974;31.12.2006;I/S LÆGEHUSET I HORNSYLD ;Apotekerbakken 4;8783;Hornsyld;Interessentskab;851210 Alment praktiserende læger;75687766;;Nej
19636313;12.09.1973;31.12.2007;Jørgen Sørensen ;Apotekervænget 56;4990;Sakskøbing;Enkeltmandsvirksomhed;930310 Bedemænd;54704098;;Nej
21923109;15.09.1999;08.04.2000;KLINIK FOR MUSKELMASSAGE V/RUDI NEILMAN ;Apotekervænget 51;6000;Kolding;Enkeltmandsvirksomhed;851490 Andet sundhedsvæsen;75508312;;Nej
28234899;01.02.2005;31.12.2009;SL Service V/Svend Larsen ;Apotekerbakken 2;8783;Hornsyld;Enkeltmandsvirksomhed;331100 Reparation af jern- og metalvarer;;;Nej
26806100;01.10.2002;15.10.2004;Hornsyld Pizza v/Ali Ihsan Kevek ;Apotekerbakken 19;8783;Hornsyld;Enkeltmandsvirksomhed;980000 Uoplyst;;;Nej
74622313;29.12.1983;31.12.2003;NÆSTVED INDUSTRI VÆRKTØJ V/PETERSEN ;Apotekervej 29;4750;Lundby;Enkeltmandsvirksomhed;980000 Uoplyst;55732100;;Nej
37358703;11.01.2016;13.01.2019;Hobbykemi/Flemming B Larsen ;Apotekervænget 14 -  2. th.;4990;Sakskøbing;Personligt ejet Mindre Virksomhed;479115 Detailhandel med hobbyartikler, musikinstrumenter, sportsudstyr, legetøj, cykler via internet;21161167;flbjorch@mail.dk;Ja
35084398;08.05.2013;08.05.2013;F.E.service.aps ;Apotekerstræde 12;8900;Randers;Enkeltmandsvirksomhed;811000 Kombinerede serviceydelser;;;Ja
30654307;01.03.2007;30.04.2013;Princess Pizza I/S Jack Odis Shaadi Odis ;Apotekerbakken 19;8783;Hornsyld;Interessentskab;561010 Restauranter;75688300;;Nej
35500081;01.12.2013;31.03.2014;Simon Jørgensen ;Apotekerhaven 5;8450;Hammel;Enkeltmandsvirksomhed;439910 Murere;51956331;bmbak@mail.dk;Ja
20585633;01.01.1998;30.06.2001;Hornsyld Pizza v/Seref Demir ;Apotekerbakken 19;8783;Hornsyld;Enkeltmandsvirksomhed;553010 Restauranter;75688300;;Nej
25144341;01.02.2000;31.08.2008;Henning Lund ;Apotekervænget 63;6000;Kolding;Enkeltmandsvirksomhed;472500 Detailhandel med drikkevarer;75503920;;Nej
27811426;01.09.2004;31.12.2010;Haderslev Sandwichbar v/Fatma Sahin ;Apotekergade 7;6100;Haderslev;Enkeltmandsvirksomhed;561010 Restauranter;;;Nej
27180205;01.06.2003;01.09.2004;Princess Hornsyld Pizza v/Anakadin Kevioglu ;Apotekerbakken 19;8783;Hornsyld;Enkeltmandsvirksomhed;553020 Cafeterier, pølsevogne, grillbarer, isbarer mv.;;;Nej
25143140;01.01.2000;30.10.2000;Urfa Pizza V/Mutlu Ecevit Demir ;Apotekerbakken 19;8783;Hornsyld;Enkeltmandsvirksomhed;553020 Cafeterier, pølsevogne, grillbarer, isbarer mv.;75688300;;Nej
31731550;04.07.2011;11.11.2015;Nørregaard´s madkompani v/Per Nørregaard Henriksen ;Apotekervej 17;4180;Sorø;Enkeltmandsvirksomhed;561020 Pizzeriaer, grillbarer, isbarer mv.;23988143;wnh@stofanet.dk;Nej
25939239;15.03.2001;31.07.2002;Massør Eva Kjær ;Apotekerbakken 6A;8783;Hornsyld;Enkeltmandsvirksomhed;851490 Andet sundhedsvæsen;75687041;;Nej
10252849;01.07.1986;31.03.2006;Lægerne Schou og Range ;Apotekerbakken 4;8783;Hornsyld;Interessentskab;851210 Alment praktiserende læger;75687766;;Nej
41855916;01.07.1972;19.08.2016;JOHANNES CHRISTENSEN ;Apotekervej 4;9230;Svenstrup;Enkeltmandsvirksomhed;015000 Blandet drift;98384036;;Nej
25879279;01.02.2001;31.12.2015;Bygge og ejendomsservice V/Torben Jørgensen ;Apotekervej 1;4180;Sorø;Enkeltmandsvirksomhed;433200 Tømrer- og bygningssnedkervirksomhed;57806690;tgrubej@hotmail.com;Nej
34924325;01.03.2013;31.12.2013;Junis v/Julia Dam ;Apotekergade 3;6100;Haderslev;Enkeltmandsvirksomhed;477110 Tøjforretninger;71722698;juliadamhansen@gmail.com;Nej
43213628;01.08.1972;01.10.2004;Fabrikant Bjarne Michaelsen ;Apotekerhaven 4  -  Hvidbjerg;7790;Thyholm;Enkeltmandsvirksomhed;011190 Agerbrug i øvrigt;97871231;;Nej
28472390;01.01.2006;30.09.2016;Haderslev Fiskehus v/Preben Larsen ;Apotekergade 11;6100;Haderslev;Enkeltmandsvirksomhed;472300 Fiskeforretninger;74533169;;Ja
34271887;01.10.2015;31.01.2020;Lauthnet Group ;Apotekerstien 7 -  2.;9500;Hobro;Enkeltmandsvirksomhed;742000 Fotografisk virksomhed;50678910;michael@lauthnet.com;Ja
39615355;01.08.2018;27.08.2018;Danish Comfort ;c/o Mette Unger Graugaard -   Apotekerhaven 22 -  st.;8450;Hammel;Enkeltmandsvirksomhed;464700 Engroshandel med møbler, tæpper og belysningsartikler;;metteungernielsen@hotmail.com;Ja
38748394;01.01.2017;31.05.2018;Arkitekt Søren Schmidt ;Apotekerbakken 15;8783;Hornsyld;Enkeltmandsvirksomhed;711100 Arkitektvirksomhed;22288188;schmidt@mail.mira.dk;Ja
32593119;15.06.2020;31.07.2020;SpecTel Consult ;c/o Lars Specht -   Apotekervej 20;4750;Lundby;Enkeltmandsvirksomhed;620200 Konsulentbistand vedrørende informationsteknologi;30296626;lars@specht.dk;Ja
36230940;13.01.2015;15.01.2020;Tamilsk kvindelig organisation holbæk ;c/o Plesdestameela Jeyarasa -   Apotekerstræde 1;4550;Asnæs;Frivillig forening;949900 Andre organisationer og foreninger i.a.n.;58513008;tamilskekvinder2007@gmail.com;Nej
17932500;01.06.1994;16.08.2019;TOLK LARS JENSEN BROLUND ;Apotekerstræde 11;8900;Randers;Enkeltmandsvirksomhed;743000 Oversættelse og tolkning;86411095;;Nej
31648750;08.09.2008;16.08.2010;Ellidshøj Borgerforening ;c/o Steen Jessen -   Apotekervej 12;9230;Svenstrup;Frivillig forening;949900 Andre organisationer og foreninger i.a.n.;61714606;antfarm@vip.cybercity.dk;Nej
16684996;01.02.1993;31.03.2007;BRAYSHAW INTERNATIONEL ASSOCIATES V/RICHARD BRAYSHAW ;Apotekerbakken 20 -  1.;8783;Hornsyld;Enkeltmandsvirksomhed;511800 Agenturhandel med andet specialiseret sortiment;75688255;;Nej
38142526;01.12.2016;18.12.2017;Haderslev Sandwichbar ;Apotekergade 7;6100;Haderslev;Enkeltmandsvirksomhed;561020 Pizzeriaer, grillbarer, isbarer mv.;25761061;mfsts6161@gmail.com;Ja
25318129;10.04.2000;01.01.2015;Designware V/Per Steffensen ;Apotekerstræde 6A -  1.;8900;Randers;Enkeltmandsvirksomhed;620100 Computerprogrammering;86439308;steff@designware.dk;Nej
26783933;01.09.2002;31.12.2004;Tornkær Vine v/Anni Petersen ;Apotekervej 29;4750;Lundby;Enkeltmandsvirksomhed;522500 Vinforretninger;;;Nej
27711081;01.06.2004;24.07.2004;Hoffco v/Susanne Dufresne ;Apotekergade 9 -  1. mf.;6100;Haderslev;Enkeltmandsvirksomhed;515400 Engroshandel med isenkram og varmeanlæg samt tilbehør;75117142;;Nej
17205900;30.06.1993;30.09.2008;Aage's Taxi v/Svend Aage Brok ;Apotekerhaven 6 -  3. mf.;8722;Hedensted;Enkeltmandsvirksomhed;493200 Taxikørsel;75890822;;Nej
26690471;01.03.2011;01.03.2011;Solomon Innovation v/Mikel Schmidt Jensen ;Apotekerstræde 6A -  st.;8900;Randers;Enkeltmandsvirksomhed;256200 Maskinforarbejdning;;mikkel-schmidt@mail.com;Nej
48983618;01.07.1974;17.03.2001;ANTON JAGT- OG FISKERI V/A HUNDEVADT ;Apotekergade 5;6100;Haderslev;Enkeltmandsvirksomhed;524845 Sportsforretninger;74521955;;Nej
10166616;01.01.2001;31.12.2006;Faxse Kroen Lærkevej 21 Kolding v/Per Nielsen ;Apotekervænget 7;6000;Kolding;Enkeltmandsvirksomhed;554010 Værtshuse, bodegaer mv.;;;Nej
23830019;01.01.1970;31.12.2004;SPECIALARBEJDERFORBUNDET I DANMARK, SAKSKØBING AFD. ;Apotekervænget 25;4990;Sakskøbing;Forening;912000 Fagforeninger;54705045;;Nej
86871610;19.08.1979;31.12.2015;SLAGTERMESTER BENT HORNBÆK JENSEN ;Apotekerbakken 24;8783;Hornsyld;Enkeltmandsvirksomhed;472200 Slagter- og viktualieforretninger;75687017;;Nej
17076876;14.08.2017;31.03.2020;C Vintage ;Apotekergade 9A -  st. th.;6100;Haderslev;Enkeltmandsvirksomhed;477900 Detailhandel med brugte varer i forretninger;74530008;charlotte@damkjaer-rode.dk;Nej
27063578;17.06.2015;10.04.2018;Invictuscph ;Apotekervej 1;4900;Nakskov;Enkeltmandsvirksomhed;960220 Skønheds- og hudpleje;;ke@invictuscph.dk;Nej
31060060;13.11.2007;16.04.2010;APOTEKERGADE 1, HADERSLEV ApS ;Apotekergade 1;6100;Haderslev;Anpartsselskab;561010 Restauranter;74520082;;Nej
ApS54612;08.03.1983;24.06.1993;PALLE WESTERBY EUROGRAIN ApS ;Sandvikenvej 1;4900;Nakskov;Anpartsselskab;;;;Nej
27156711;12.05.2003;22.09.2005;RESTAURATIONSSELSKABET APOTEKET ApS ;Hellerupvej 40;2900;Hellerup;Anpartsselskab;980000 Uoplyst;39620599;;Nej
ApS194313;08.10.1990;23.10.1992;APOTEKERCAFEEN I VEJLE ApS ;Dæmningen 53;7100;Vejle;Anpartsselskab;;;;Nej
18128209;01.10.1994;14.09.2016;Selskabet af 31. marts 2015 ApS ;Hydrovej 5;6270;Tønder;Anpartsselskab;464930 Engroshandel med kufferter og lædervarer;74720203;;Nej
ApS11845;18.05.1976;20.05.1992;APOTEKERGÅRDEN RINGSTED ApS ;Nørregade 12;4100;Ringsted;Anpartsselskab;;;;Nej
20439645;26.08.1997;11.05.2000;RESTAURANT APOTEKERGÅRDEN RINGSTED ApS ;Nørregade 12B;4100;Ringsted;Anpartsselskab;554010 Værtshuse, bodegaer mv.;57610171;;Nej
32560105;04.11.2009;06.10.2011;APOTEKERNES HJÆLPEMIDDELDISTRIBUTION A.M.B.A. ;c/o Rådhus Apoteket -   Smedegade 6;4200;Slagelse;Andelsselskab (-forening) med begrænset ansvar;999999 Uoplyst;;;Nej
15204885;01.06.1991;17.03.2014;APOTEKERSERVICE OG -RÅDGIVNING ApS ;c/o Sandholt -   Jollen 49;3070;Snekkersten;Anpartsselskab;711290 Anden teknisk rådgivning;;;Nej
32938604;27.05.2010;01.03.2013;PA AF 15. APRIL 2011 ApS ;Apoteker Rasmussens Plads 1;6880;Tarm;Anpartsselskab;711100 Arkitektvirksomhed;;;Nej
ApS176790;01.01.1989;16.01.1997;ATELIERMESTEREN ApS ;Apotekervej 3;4180;Sorø;Anpartsselskab;;;;Nej
10269695;05.05.1986;09.12.2011;TGPA AF 15. APRIL 2011 ApS ;Apoteker Rasmussens Plads 1;6880;Tarm;Anpartsselskab;711100 Arkitektvirksomhed;97371800;;Nej
37435635;08.02.2016;26.11.2018;Mamma Jamma ApS ;Apotekergade 1;6100;Haderslev;Anpartsselskab;561010 Restauranter;;;Ja
10066212;17.01.2001;01.06.2005;CAFEEN ApS ;Hellerupvej 40;2900;Hellerup;Anpartsselskab;554090 Cafeér og kaffebarer mv.;39620599;;Nej
32788041;15.03.2010;22.09.2016;LMNT ApS ;Apotekergade 1 -  st.;6100;Haderslev;Anpartsselskab;563000 Cafeér, værtshuse, diskoteker mv.;74520082;mail@lmnt.dk;Nej
26541727;26.03.2002;15.10.2013;DIT APOTEKS UDVIKLINGSSELSKAB ApS ;J Chr Juliussens Vej 13 -  2. th.;8700;Horsens;Anpartsselskab;773900 Udlejning og leasing af andet materiel, udstyr og andre materielle aktiver i.a.n.;70263265;cl@dit-apotek.dk;Nej
26376742;20.12.2001;08.05.2012;ApS KOMPLEMENTARSELSKABET APOTEKERGÅRDEN, KØBMAGERGADE ;c/o I/S Ejendomsinvest -   Nørre Søgade 35;1370;København;Anpartsselskab;811000 Kombinerede serviceydelser;;;Nej
